SCORE,OpenCriticURL,SaleEnds,SaleStarted,LowestPrice,MainStory,MainExtra,Completionist,PlusPrice,PlusDiscount,PlusPercentOff,Publisher,ReleaseDate,genre,PercentOff,Title,OriginalTitle,Slug,id,Image,IsPS4,IsPS5,Popularity,CampaignName,CampaignCategoryId,Region,url,platform,ESRBRating,MexPrice,idPrice,idSalePrice,inPrice,inSalePrice,sgPrice,sgSalePrice,trPrice,trSalePrice,usPrice,usSalePrice,hkPrice,hkSalePrice
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,50%,Bad Cheese,"Bad Cheese (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",bad-cheese-ps5,HP3473-PPSA26659_00-0102768586424962,https://image.api.playstation.com/vulcan/ap/rnd/202410/1712/eafecd3b28b03ff02ff4ee11d1a7eca88e5889234cc54f8c.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP3473-PPSA26659_00-0102768586424962,Playstation,TRD,null,233100,116550,1082,541,17.10,8.55,54900,27450,12.99,6.49,100.00,50.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,20%,The Exit 8 + Platform 8 Bundle,"The Exit 8 + Platform 8 Bundle PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",the-exit-8-+-platform-8-bundle-ps5,JP0122-PPSA24944_00-0213432248533543,https://image.api.playstation.com/vulcan/ap/rnd/202508/0109/8cd020bcb7a6ba8a1a60f731f1a1e3b816fe1e5db56eb554.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/JP0122-PPSA24944_00-0213432248533543,Playstation,TRD,null,75480,60384,499,399,7.70,6.16,25700,20560,5.99,4.79,47.00,37.60
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,20%,Kinki Spiritual Affairs Bureau,"Kinki Spiritual Affairs Bureau (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",kinki-spiritual-affairs-bureau-ps5,UP1181-PPSA29297_00-0731691971441360,https://image.api.playstation.com/vulcan/ap/rnd/202506/2400/9092c522beb02f72d4f7163f36b0de40df67d9c2bac7773e.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP1181-PPSA29297_00-0731691971441360,Playstation,TRD,null,154290,123432,998,798,13.14,10.51,51500,41200,12.99,10.39,78.00,62.40
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,70%,Maisons de repos,Maisons de repos (English),maisons-de-repos-ps4,JP6175-CUSA51395_00-0459608970590612,https://image.api.playstation.com/vulcan/ap/rnd/202411/1810/af3ca93ea72ba445f455b32d4eeacfa075a84a431943b6df.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/JP6175-CUSA51395_00-0459608970590612,Playstation,TRD,null,220890,66267,1498,449,20.27,6.08,77400,23220,14.99,4.49,108.00,32.40
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,50%,The Backrooms 1998,The Backrooms 1998 (English),the-backrooms-1998-ps5,HP3473-PPSA26154_00-0990887325332225,https://image.api.playstation.com/vulcan/ap/rnd/202411/2523/ade877303ceb915d85ba89695466c0a012d6b33038dd88c2.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP3473-PPSA26154_00-0990887325332225,Playstation,TRD,null,154290,77145,832,416,13.14,6.57,34900,17450,9.99,4.99,78.00,39.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,50%,The Backrooms 1998,The Backrooms 1998 (English),the-backrooms-1998-ps4,HP3473-CUSA51364_00-0506390834670365,https://image.api.playstation.com/vulcan/ap/rnd/202411/2523/ade877303ceb915d85ba89695466c0a012d6b33038dd88c2.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP3473-CUSA51364_00-0506390834670365,Playstation,TRD,null,154290,77145,832,416,13.14,6.57,34900,17450,9.99,4.99,78.00,39.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,25%,Platform 8,"Platform 8 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",platform-8-ps4-ps5,JP0122-PPSA24944_00-0678752PLATFORM8,https://image.api.playstation.com/vulcan/ap/rnd/202410/2909/d56330535ef3325e9315398386083b325d7eedaba530caab.png?w=200,1,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/JP0122-PPSA24944_00-0678752PLATFORM8,Playstation,TRD,null,76590,57442,332,249,7.03,5.27,13900,10425,3.99,2.99,38.00,28.50
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,80%,Self-Delusion,Self-Delusion (English),self-delusion-ps5,HP1792-PPSA20702_00-SYPS5SELFDELUSIO,https://image.api.playstation.com/vulcan/ap/rnd/202407/2000/b367ed0065c8576f2d6b75fe849918bbccc5431403da10a2.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1792-PPSA20702_00-SYPS5SELFDELUSIO,Playstation,TRD,null,220890,44178,1248,249,20.27,4.05,52500,10500,14.99,2.99,108.00,21.60
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,80%,Self-Delusion,Self-Delusion (English),self-delusion-ps4,HP1792-CUSA46963_00-SYPS4SELFDELUSIO,https://image.api.playstation.com/vulcan/ap/rnd/202407/2000/b367ed0065c8576f2d6b75fe849918bbccc5431403da10a2.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1792-CUSA46963_00-SYPS4SELFDELUSIO,Playstation,TRD,null,220890,44178,1248,249,20.27,4.05,52500,10500,14.99,2.99,108.00,21.60
,,2026-10-07T14:59:00.000Z,2026-09-23,/game/141499,1,1,1,,,,,0000-00-00,Horror,25%,The Exit 8,"The Exit 8 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",the-exit-8-ps4-ps5,JP0122-PPSA23276_00-0712963327800940,https://image.api.playstation.com/vulcan/ap/rnd/202407/2505/34cb80e4a067cf254409922546821d594f431178fb715c92.png?w=200,1,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/JP0122-PPSA23276_00-0712963327800940,Playstation,TRD,null,76590,57442,332,249,7.03,5.27,13900,10425,3.99,2.99,38.00,28.50
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,66%,CONSCRIPT - Digital Deluxe Edition,"CONSCRIPT - Digital Deluxe Edition (Simplified Chinese, English, Japanese, Traditional Chinese)",conscript-deluxe-edition-ps4-ps5,EP4064-PPSA21129_00-0910518401245005,https://image.api.playstation.com/vulcan/ap/rnd/202405/2011/b29d84c3de293ceb496008b00273dbf89e1cbaea97915421.png?w=200,1,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP4064-PPSA21129_00-0910518401245005,Playstation,TRD,null,387390,131712,2081,707,35.54,12.08,1.22900,41786,24.99,8.49,198.00,67.32
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,70%,Anglerfish,"Anglerfish (Simplified Chinese, English, Japanese)",anglerfish-ps5,HP3473-PPSA19783_00-0000325000008082,https://image.api.playstation.com/vulcan/ap/rnd/202310/2613/9f2f3bebba6cb443bb5763fd23a45fd41ded83668b6a0280.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP3473-PPSA19783_00-0000325000008082,Playstation,TRD,null,154290,46287,832,249,13.14,3.94,34900,10470,9.99,2.99,78.00,23.40
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,70%,Anglerfish,"Anglerfish (Simplified Chinese, English, Japanese)",anglerfish-ps4,HP3473-CUSA46754_00-0225777309719509,https://image.api.playstation.com/vulcan/ap/rnd/202310/2613/9f2f3bebba6cb443bb5763fd23a45fd41ded83668b6a0280.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP3473-CUSA46754_00-0225777309719509,Playstation,TRD,null,154290,46287,832,249,13.14,3.94,34900,10470,9.99,2.99,78.00,23.40
,,2026-10-07T14:59:00.000Z,2026-09-23,/game/109772,3,,3,,,,,0000-00-00,Horror,50%,Afterdream,"Afterdream (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",afterdream-ps4,HP3473-CUSA45695_00-0161698175161419,https://image.api.playstation.com/vulcan/ap/rnd/202309/1413/f9a913034fefdd40882754ba3abdb649f7e7b2c33032523a.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP3473-CUSA45695_00-0161698175161419,Playstation,TRD,null,169830,84915,915,457,14.43,7.21,38900,19450,10.99,5.49,86.00,43.00
,,2026-10-07T14:59:00.000Z,2026-09-23,/game/109772,3,,3,,,,,0000-00-00,Horror,50%,Afterdream,"Afterdream (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",afterdream-ps5,HP3473-PPSA18393_00-0887357760622763,https://image.api.playstation.com/vulcan/ap/rnd/202309/1413/f9a913034fefdd40882754ba3abdb649f7e7b2c33032523a.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP3473-PPSA18393_00-0887357760622763,Playstation,TRD,null,169830,84915,915,457,14.43,7.21,38900,19450,10.99,5.49,86.00,43.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,70%,An Evil Existence,An Evil Existence (English),an-evil-existence-ps4,EP6258-CUSA24129_00-9255678288464512,https://image.api.playstation.com/vulcan/img/rnd/202105/1808/abLBXf7LHwEnDCrmCsbmmlhr.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP6258-CUSA24129_00-9255678288464512,Playstation,TRD,null,154290,46287,1415,424,13.14,3.94,59500,17850,13.99,4.19,78.00,23.40
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Horror,30%,Fight the Horror,Fight the Horror (English/Chinese/Japanese Ver.),fight-the-horror-ps4,JP4800-CUSA17239_00-ASIA000000000000,https://image.api.playstation.com/vulcan/img/cfn/11307Cp9JqbUK0bF3BjA0GloG57lSV1H6gTDvEmRrzeICys0V_X3tmUyZB5-2zH2c3VQuGthYLR1RrZ8bi4EkU3F3-4DEO8d.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/JP4800-CUSA17239_00-ASIA000000000000,Playstation,TRD,null,154290,108003,,,15.49,10.84,,,,,80.00,56.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Family,35%,Mementos: Star Constellations,Mementos: Star Constellations (English),mementos-star-constellations-ps4-ps5,EP7345-PPSA37759_00-0130835624263635,https://image.api.playstation.com/vulcan/ap/rnd/202604/2721/887c2ff611ade3c32bd32f6f653e13c1b6161d37bdbef22f.png?w=200,1,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP7345-PPSA37759_00-0130835624263635,Playstation,TRD,null,32190,20923,207,134,2.95,1.91,10700,6955,2.49,1.61,18.00,11.70
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Family, Party",50%,Chickens Madness,"Chickens Madness (Simplified Chinese, English, Korean, Japanese)",chickens-madness-ps5,UB1706-PPSA30061_00-0322970927542369,https://image.api.playstation.com/vulcan/ap/rnd/202509/2320/f23035c414eea616401213b7661dc6cc169671266261dcb0.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UB1706-PPSA30061_00-0322970927542369,Playstation,TRD,null,220890,110445,1331,665,20.27,10.13,68700,34350,15.49,7.74,108.00,54.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Family, Party",50%,Chickens Madness,"Chickens Madness (Simplified Chinese, English, Korean, Japanese)",chickens-madness-ps4,UB1706-CUSA54611_00-0521250230179390,https://image.api.playstation.com/vulcan/ap/rnd/202509/2320/f23035c414eea616401213b7661dc6cc169671266261dcb0.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UB1706-CUSA54611_00-0521250230179390,Playstation,TRD,null,220890,110445,1331,665,20.27,10.13,68700,34350,15.49,7.74,108.00,54.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Family,55%,Mementos: Lost Things,Mementos: Lost Things (English),mementos-lost-things-ps4-ps5,HP7367-PPSA34988_00-0484694971083131,https://image.api.playstation.com/vulcan/ap/rnd/202512/0614/9b1e48124686e8505a73f8c7377b6f57fa068164fe97f265.png?w=200,1,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP7367-PPSA34988_00-0484694971083131,Playstation,TRD,null,32190,14485,166,74,2.95,1.32,8500,3825,1.99,0.89,18.00,8.10
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Family,75%,I Want To Go To Mars,I Want To Go To Mars (English),i-want-to-go-to-mars-ps4,HP1792-CUSA47141_00-SYPS4IWANTTOGOTO,https://image.api.playstation.com/vulcan/ap/rnd/202407/0211/da8173e07cd5c565e9a6436a11174bb3d529080eea9709b2.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1792-CUSA47141_00-SYPS4IWANTTOGOTO,Playstation,TRD,null,76590,19147,415,103,7.03,1.75,17500,4375,4.99,1.24,38.00,9.50
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Family,75%,I Want To Go To Mars,I Want To Go To Mars (English),i-want-to-go-to-mars-ps5,HP1792-PPSA20952_00-SYPS5IWANTTOGOTO,https://image.api.playstation.com/vulcan/ap/rnd/202407/0211/da8173e07cd5c565e9a6436a11174bb3d529080eea9709b2.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1792-PPSA20952_00-SYPS5IWANTTOGOTO,Playstation,TRD,null,76590,19147,415,103,7.03,1.75,17500,4375,4.99,1.24,38.00,9.50
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Family, Brain Training, Educational",35%,Reading World VR,Reading World VR (English),reading-world-vr-ps5,HP8381-PPSA22071_00-0653050130123425,https://image.api.playstation.com/vulcan/ap/rnd/202403/2513/face77b2bd24cbf1a6243116d6c1c093a2e7768fd8257a1a.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP8381-PPSA22071_00-0653050130123425,Playstation,TRD,null,220890,143578,1165,757,20.27,13.17,60100,39065,14.99,9.74,108.00,70.20
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Family, Sport",75%,Indoor Kickball,Indoor Kickball (English),indoor-kickball-ps5,UP8278-PPSA15712_00-0020611661142297,https://image.api.playstation.com/vulcan/ap/rnd/202309/2600/67ba162731b9658d7c41b1e65635af86b37209616744ca6c.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP8278-PPSA15712_00-0020611661142297,Playstation,TRD,null,220890,55222,1248,312,20.27,5.06,64900,16225,14.99,3.74,108.00,27.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,50%,JellyCar Worlds,"JellyCar Worlds (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",jellycar-worlds-ps4,EP6097-CUSA58675_00-0040163412207216,https://image.api.playstation.com/vulcan/ap/rnd/202511/1906/53d4f481d3604acfbb52747691a08dc3fc7b52201d64df99.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP6097-CUSA58675_00-0040163412207216,Playstation,TRD,null,76590,38295,549,274,7.03,3.51,28300,14150,7.99,3.99,38.00,19.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,25%,SUMMERHOUSE,"SUMMERHOUSE (Simplified Chinese, English, Japanese)",summerhouse-ps5,EP7107-PPSA36482_00-0348530940404370,https://image.api.playstation.com/vulcan/ap/rnd/202604/2222/df0817893df3f0a0d9dcc515c1678ea465ef0f5716ab1c1c.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP7107-PPSA36482_00-0348530940404370,Playstation,TRD,null,76590,57442,415,311,7.03,5.27,21500,16125,4.99,3.74,38.00,28.50
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,50%,JellyCar Worlds,"JellyCar Worlds (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",jellycar-worlds-ps5,EP6097-PPSA33746_00-0464463379506793,https://image.api.playstation.com/vulcan/ap/rnd/202511/1906/53d4f481d3604acfbb52747691a08dc3fc7b52201d64df99.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP6097-PPSA33746_00-0464463379506793,Playstation,TRD,null,76590,38295,549,274,7.03,3.51,28300,14150,7.99,3.99,38.00,19.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,30%,KORG Gadget for PlayStation,"KORG Gadget for PlayStation (English, Japanese)",korg-gadget-for-playstation-ps5,UB1019-PPSA29699_00-0558708529867019,https://image.api.playstation.com/vulcan/ap/rnd/202504/0305/9c559e9386c47b6764ecd91eb0badc455af9287a307a016b.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UB1019-PPSA29699_00-0558708529867019,Playstation,TRD,null,775890,543123,4162,2913,69.17,48.41,2.14900,1.50430,49.99,34.99,398.00,278.60
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,40%,Sweetest Monster,"Sweetest Monster (Simplified Chinese, English, Japanese)",sweetest-monster-ps4,HP1792-CUSA46891_00-SYPS4SWEETESTMON,https://image.api.playstation.com/vulcan/ap/rnd/202402/2111/ea14c559447726d2a542ab606ace8a1c22dca8ec70190b33.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1792-CUSA46891_00-SYPS4SWEETESTMON,Playstation,TRD,null,76590,45954,499,299,7.03,4.21,20900,12540,5.99,3.59,38.00,22.80
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,40%,Sweetest Monster,"Sweetest Monster (Simplified Chinese, English, Japanese)",sweetest-monster-ps5,HP1792-PPSA20607_00-SYPS5SWEETESTMON,https://image.api.playstation.com/vulcan/ap/rnd/202402/2111/ea14c559447726d2a542ab606ace8a1c22dca8ec70190b33.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1792-PPSA20607_00-SYPS5SWEETESTMON,Playstation,TRD,null,76590,45954,499,299,7.03,4.21,20900,12540,5.99,3.59,38.00,22.80
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,75%,Little Big Workshop,"Little Big Workshop (Simplified Chinese, English, Korean, Japanese)",little-big-workshop-ps4,UP0977-CUSA20082_00-LBWBASEGAME00000,https://image.api.playstation.com/vulcan/ap/rnd/202009/1115/NqJVop3p0HvO8QgrQgIO908Y.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP0977-CUSA20082_00-LBWBASEGAME00000,Playstation,TRD,null,309690,77422,,,28.42,7.10,,,,,148.00,37.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,75%,Mask of Mists,"Mask of Mists (Simplified Chinese, English)",mask-of-mists-ps5,HP1792-PPSA09650_00-SYPS5MASKOFMISTS,https://image.api.playstation.com/vulcan/ap/rnd/202006/2422/OeMMn1mcpGXeIvauFNEh0HEl.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1792-PPSA09650_00-SYPS5MASKOFMISTS,Playstation,TRD,null,220890,55222,1248,312,20.27,5.06,52500,13125,14.99,3.74,108.00,27.00
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,50%,Break Arts II,"Break Arts II (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",break-arts-ii-ps4,HP1127-CUSA29267_00-BREAKARTS2ASIA00,https://image.api.playstation.com/vulcan/ap/rnd/202111/1207/e04D9M5spAEDMSgYyVW1ak7o.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP1127-CUSA29267_00-BREAKARTS2ASIA00,Playstation,TRD,null,109890,54945,1415,707,18.33,9.16,59500,29750,19.99,9.99,81.00,40.50
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Unique,30%,Touhou Hyouibana　～ Antinomy of Common Flowers.,"Touhou Hyouibana　～ Antinomy of Common Flowers. (English, Japanese)",touhou-hyouibana-antinomy-of-common-flowers-ps4,JP5905-CUSA20349_00-TH15500000000001,https://image.api.playstation.com/vulcan/ap/rnd/202103/2202/YPX7EidW2vt1os9RExRMAOSO.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/JP5905-CUSA20349_00-TH15500000000001,Playstation,TRD,null,531690,372183,2497,1747,48.80,34.16,1.04900,73430,34.99,24.49,268.00,187.60
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Driving/Racing,15%,Formula Legends Deluxe Edition,"Formula Legends Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",formula-legends-deluxe-edition-ps5,EP3185-PPSA26394_00-0529507570862690,https://image.api.playstation.com/vulcan/ap/rnd/202607/1712/2ce6f5e978cc2072502cfc90509f3e6bcac76a95499ac0c6.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP3185-PPSA26394_00-0529507570862690,Playstation,TRD,null,642690,546286,,,55.93,47.54,,,,,308.00,261.80
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Driving/Racing,15%,Formula Legends Deluxe Edition,"Formula Legends Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",formula-legends-deluxe-edition-ps4,EP3185-CUSA51536_00-0056980730101361,https://image.api.playstation.com/vulcan/ap/rnd/202607/1712/2ce6f5e978cc2072502cfc90509f3e6bcac76a95499ac0c6.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP3185-CUSA51536_00-0056980730101361,Playstation,TRD,null,642690,546286,,,55.93,47.54,,,,,308.00,261.80
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Driving/Racing,20%,Formula Legends : Formula E Bundle,"Formula Legends : Formula E Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",formula-legends-formula-e-bundle-ps5,EP3185-PPSA26394_00-0112002018904529,https://image.api.playstation.com/vulcan/ap/rnd/202607/1614/2e2a4f2cd88a0b85dfbad6b5a600d5782d2894eb0de84282.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP3185-PPSA26394_00-0112002018904529,Playstation,TRD,null,387390,309912,,,35.54,28.43,,,,,198.00,158.40
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Driving/Racing,20%,Formula Legends : Formula E Bundle,"Formula Legends : Formula E Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",formula-legends-formula-e-bundle-ps4,EP3185-CUSA51536_00-0100075952401000,https://image.api.playstation.com/vulcan/ap/rnd/202607/1614/2e2a4f2cd88a0b85dfbad6b5a600d5782d2894eb0de84282.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP3185-CUSA51536_00-0100075952401000,Playstation,TRD,null,387390,309912,,,35.54,28.43,,,,,198.00,158.40
